,ID,ID_FIN_LANCAMENTO_PAGAR,ID_CENTRO_RESULTADO,DATA_INCLUSAO,VALOR,PERCENTUAL
587,832,1231,53,2022-08-17,3166.5,100.0
588,833,99,8,2022-08-17,1113.48,100.0
589,834,343,158,2022-08-17,2079.0,100.0
590,835,337,52,2022-08-17,9647.0,100.0
591,836,338,52,2022-08-17,9888.0,100.0
592,837,339,52,2022-08-17,12981.0,100.0
593,838,340,52,2022-08-17,15350.0,100.0
594,839,341,52,2022-08-17,16518.0,100.0
595,840,1232,52,2022-08-17,13500.0,90.0
596,841,1232,158,2022-08-17,1500.0,10.0
597,842,1233,52,2022-08-18,8000.0,100.0
598,843,1234,59,2022-08-18,64.8,100.0
599,844,1235,59,2022-08-18,93.38,100.0
600,847,1238,52,2022-08-18,32.88,100.0
601,848,1239,52,2022-08-18,29.21,100.0
602,851,1242,52,2022-08-18,15.74,100.0
603,852,1243,52,2022-08-18,15.29,100.0
604,855,1246,52,2022-08-18,6.47,100.0
605,856,1247,52,2022-08-18,23.6,100.0
606,859,1250,52,2022-08-18,1.76,100.0
607,860,1251,52,2022-08-18,16.84,100.0
608,863,1254,52,2022-08-18,11.37,100.0
609,864,1255,52,2022-08-18,76.86,100.0
610,866,1257,180,2022-08-18,20000.0,100.0
611,867,1258,52,2022-08-18,156.18,100.0
612,868,1259,52,2022-08-19,3.0,100.0
613,869,1260,164,2022-08-19,233.94,100.0
614,872,1262,52,2022-08-19,2487.4,100.0
615,873,1263,59,2022-08-19,622.15,100.0
616,874,1264,52,2022-08-19,7000.0,100.0
617,875,1265,52,2022-08-19,3553.71,100.0
618,877,1267,52,2022-08-19,1000.0,100.0
619,878,1268,52,2022-08-19,900.0,100.0
620,879,1269,52,2022-08-19,37.6,100.0
621,880,1270,59,2022-08-19,89.9,100.0
622,881,1271,52,2022-08-19,233.94,100.0
623,882,1272,52,2022-08-19,15.0,100.0
624,883,1273,158,2022-08-19,240.0,100.0
625,884,1274,59,2022-08-19,560.0,100.0
626,885,1275,52,2022-08-19,1079.0,100.0
627,886,1276,158,2022-08-19,1140.0,100.0
628,887,1277,158,2022-08-19,3369.0,100.0
629,888,1278,59,2022-08-19,7.67,100.0
630,889,1279,158,2022-08-19,39.0,100.0
631,890,1280,158,2022-08-19,77.5,100.0
632,891,1281,59,2022-08-19,87.96,100.0
633,892,1282,158,2022-08-19,339.19,100.0
634,893,1283,35,2022-08-19,207.87,100.0
635,894,1284,158,2022-08-19,15.0,100.0
636,895,1285,158,2022-08-19,3150.0,100.0
637,897,1286,52,2022-08-19,1730.0,100.0
638,898,1287,52,2022-08-19,1760.0,100.0
639,899,1288,158,2022-08-19,2053.34,100.0
640,900,1289,52,2022-08-22,7000.0,100.0
641,901,1290,146,2022-08-22,196.45,100.0
642,902,1291,59,2022-08-22,71.24,100.0
643,903,1292,59,2022-08-22,45.44,100.0
644,907,1296,59,2022-08-22,277.83,100.0
645,908,1297,59,2022-08-22,26.77,100.0
646,910,1299,52,2022-08-22,156.0,100.0
647,911,1300,146,2022-08-22,137.34,100.0
648,912,1301,190,2022-08-22,147.0,100.0
649,913,1302,59,2022-08-22,1440.18,100.0
650,914,1303,52,2022-08-22,500.0,100.0
651,915,1304,166,2022-08-22,3086.6,100.0
652,917,1306,59,2022-08-22,752.9,100.0
653,918,1307,52,2022-08-22,179.8,100.0
654,919,1308,59,2022-08-22,102.58,100.0
655,920,1309,166,2022-08-22,896.15,100.0
656,921,1310,146,2022-08-22,80.46,100.0
657,922,1311,146,2022-08-22,319.2,100.0
658,924,1313,191,2022-08-22,94.32,100.0
659,925,1314,191,2022-08-22,1172.5,100.0
660,926,771,146,2022-08-22,5749.94,100.0
661,927,1315,59,2022-08-22,1171.34,100.0
662,928,1316,59,2022-08-22,1.86,100.0
663,929,1317,52,2022-08-22,10000.0,100.0
664,931,1319,52,2022-08-22,42.16,100.0
665,932,1320,52,2022-08-22,34.64,100.0
666,933,1321,162,2022-08-22,233.78,100.0
667,934,1322,52,2022-08-22,2.5,100.0
668,935,1323,52,2022-08-22,490.0,100.0
669,936,1324,59,2022-08-22,143.66,100.0
670,937,1325,52,2022-08-22,7.46,100.0
671,938,1326,52,2022-08-22,628.13,100.0
672,939,1327,52,2022-08-22,136.15,100.036738
673,940,1328,52,2022-08-22,775.0,100.0
674,941,1329,148,2022-08-22,5250.0,100.0
675,942,1330,52,2022-08-22,380.0,100.0
676,943,1331,59,2022-08-23,33.76,100.0
677,944,1332,52,2022-08-23,10000.0,100.0
678,945,1333,170,2022-08-23,160.0,6.61157
679,946,1333,144,2022-08-23,360.0,14.876033
680,947,1333,53,2022-08-23,180.0,7.438017
681,948,1333,146,2022-08-23,840.0,34.710744
682,949,1333,150,2022-08-23,90.0,3.719008
683,950,1333,162,2022-08-23,470.0,19.421488
684,951,1333,192,2022-08-23,160.0,6.61157
685,952,1333,181,2022-08-23,160.0,6.61157
686,953,1334,191,2022-08-23,233.94,100.0
687,954,1335,191,2022-08-23,233.94,100.0
688,955,1336,1,2022-08-23,76.96,100.0
689,956,1337,166,2022-08-23,233.94,100.0
690,957,1338,52,2022-08-23,50.0,100.0
691,958,1339,59,2022-08-23,260.0,100.0
692,959,1340,59,2022-08-23,3166.5,100.0
693,960,1341,183,2022-08-24,233.94,100.0
694,961,1342,17,2022-08-24,5250.0,100.0
695,962,1343,59,2022-08-24,29.88,100.0
696,963,1344,59,2022-08-24,656.25,100.0
697,964,1345,67,2022-08-24,88.78,100.0
698,965,1346,67,2022-08-24,88.78,100.0
699,966,1347,195,2022-08-26,233.94,100.0
700,967,1348,195,2022-08-26,88.78,100.0
